taxID,superkingdom,phylum,class,order,family,genus,species
253245,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Schleiferiaceae,Owenweeksia,Owenweeksia hongkongensis
452662,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,Sphingobium indicum
220697,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Thalassospiraceae,Thalassospira,Thalassospira xiamenensis
2777983,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. JNUCC-31
288004,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,Beggiatoa,Beggiatoa leptomitoformis
2812024,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Syntrophotaleaceae,Gen_in_Syntrophotaleaceae,Spe_in_Syntrophotaleaceae
352858,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus sp. Y1
57397,Eukaryota,Chordata,Aves,Trogoniformes,Trogonidae,Apaloderma,Apaloderma vittatum
156588,Bacteria,Verrucomicrobia,Cla_of_environmental samples,Ord_of_environmental samples,Fam_of_environmental samples,Gen_environmental samples,uncultured Verrucomicrobia bacterium
1400865,Bacteria,Cyanobacteria,Cla_of_Synechococcales,Synechococcales,Synechococcaceae,Synechococcus,Synechococcus sp. BIOS-U3-1
2812019,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Pseudocnuella,Spe_in_Pseudocnuella
256319,Bacteria,Chlorobi,Chlorobia,Chlorobiales,Chlorobiaceae,Chlorobaculum,Spe_in_Chlorobaculum
2646778,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Sulfurovaceae,Sulfurovum,Spe_in_unclassified Sulfurovum
288793,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Salinimonas,Spe_in_Salinimonas
2647522,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Spe_in_unclassified Serratia
909768,Bacteria,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Spe_in_Acinetobacter calcoaceticus/baumannii complex
24943,Eukaryota,Streptophyta,Magnoliopsida,Saxifragales,Paeoniaceae,Gen_in_Paeoniaceae,Spe_in_Paeoniaceae
1434019,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Mameliella,Spe_in_Mameliella
56696,Eukaryota,Chordata,Ascidiacea,Phlebobranchia,Ascidiidae,Phallusia,Spe_in_Phallusia
2623294,Bacteria,Cyanobacteria,Cla_of_Oscillatoriophycideae,Oscillatoriales,Microcoleaceae,Oxynema,Spe_in_unclassified Oxynema
2645654,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Aliivibrio,Spe_in_unclassified Aliivibrio
1500393,Bacteria,Phy_of_environmental samples,Cla_of_environmental samples,Ord_of_environmental samples,Fam_of_environmental samples,Gen_environmental samples,uncultured bacterium 182_06_L14
515459,Eukaryota,Bacillariophyta,Mediophyceae,Anaulales,Anaulaceae,Gen_in_Anaulaceae,Spe_in_Anaulaceae
1761789,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Halomonas sp. hl-4
1335640,Bacteria,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium saccharoperbutylacetonicum
1565991,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus sp. X1(2014)
517775,Eukaryota,Bacillariophyta,Mediophyceae,Triceratiales,Plagiogrammaceae,Psammoneis,Psammoneis japonica
1566358,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. IHBB 10380
255507,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Arcobacteraceae,Aliarcobacter,Aliarcobacter cibarius
2812025,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Syntrophotaleaceae,Syntrophotalea,Spe_in_Syntrophotalea
679318,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus sp. WMMA185
2646786,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Caballeronia,Spe_in_unclassified Caballeronia
417921,Eukaryota,Chordata,Actinopteri,Perciformes,Percidae,Etheostoma,Etheostoma cragini
1335483,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shimwellia,Spe_in_Shimwellia
1304792,Eukaryota,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Gen_in_Tenebrionidae incertae sedis,Spe_in_Tenebrionidae incertae sedis
387095,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Maribius,Spe_in_Maribius
1665071,Bacteria,Chloroflexi,Cla_of_environmental samples,Ord_of_environmental samples,Fam_of_environmental samples,Gen_environmental samples,uncultured Chloroflexi bacterium Rifle_16ft_4_minimus_3452
909929,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Fam_in_Selenomonadales,Gen_in_Selenomonadales,Spe_in_Selenomonadales
156889,Bacteria,Proteobacteria,Alphaproteobacteria,Magnetococcales,Magnetococcaceae,Magnetococcus,Magnetococcus marinus
2615210,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Methylobacteriaceae,Methylobacterium,Spe_in_unclassified Methylobacterium
1761453,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Euzebyella,Euzebyella marina
320016,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Xestia,Spe_in_Xestia
2615025,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gillisia,Spe_in_unclassified Gillisia
451511,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Fam_Enterobacterales incertae sedis,Gen_in_Enterobacterales incertae sedis,Spe_in_Enterobacterales incertae sedis
2024979,Bacteria,Proteobacteria,Oligoflexia,Bacteriovoracales,Fam_in_Bacteriovoracales,Gen_in_Bacteriovoracales,Spe_in_Bacteriovoracales
188908,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Oleispira,Oleispira antarctica
286098,Eukaryota,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Seminavis,Spe_in_Seminavis
450378,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Croceicoccus,Croceicoccus marinus
188143,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Enterovibrio,Spe_in_Enterovibrio
91061,Bacteria,Firmicutes,Bacilli,Ord_in_Bacilli,Fam_in_Bacilli,Gen_in_Bacilli,Spe_in_Bacilli
1664069,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus glycinifermentans
2516557,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Aquirufa,Aquirufa nivalisilvae
910474,Viruses,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Tigrvirus,Tigrvirus KL3
747365,Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermodesulfobiaceae,Thermodesulfobium,Thermodesulfobium narugense
1138190,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Rhizobium,Rhizobium binae
2613841,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Wenzhouxiangellaceae,Wenzhouxiangella,Spe_in_unclassified Wenzhouxiangella
90675,Eukaryota,Streptophyta,Magnoliopsida,Brassicales,Brassicaceae,Camelina,Camelina sativa
2613784,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Spe_in_unclassified Burkholderia
1173032,Bacteria,Cyanobacteria,Cla_of_Synechococcales,Synechococcales,Chamaesiphonaceae,Chamaesiphon,Chamaesiphon minutus
189513,Eukaryota,Arthropoda,Insecta,Neuroptera,Chrysopidae,Chrysoperla,Chrysoperla carnea
2582913,Bacteria,Proteobacteria,Alphaproteobacteria,Emcibacterales,Emcibacteraceae,Luteithermobacter,Luteithermobacter gelatinilyticus
156885,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Thioflavicoccus,Spe_in_Thioflavicoccus
451870,Eukaryota,Ascomycota,Eurotiomycetes,Ord_in_Chaetothyriomycetidae,Fam_in_Chaetothyriomycetidae,Gen_in_Chaetothyriomycetidae,Spe_in_Chaetothyriomycetidae
57287,Eukaryota,Nematoda,Enoplea,Enoplida,Fam_in_Enoplida,Gen_in_Enoplida,Spe_in_Enoplida
2648079,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Spe_in_unclassified Blautia
188708,Bacteria,Thermotogae,Thermotogae,Ord_in_Thermotogae,Fam_in_Thermotogae,Gen_in_Thermotogae,Spe_in_Thermotogae
254364,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Abrostola,Spe_in_Abrostola
2648511,Eukaryota,Bacillariophyta,Mediophyceae,Hemiaulales,Hemiaulaceae,Hemiaulus,Spe_in_unclassified Hemiaulus
2614945,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Altererythrobacter,Spe_in_unclassified Altererythrobacter
2645313,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Dermatophilaceae,Austwickia,Spe_in_unclassified Austwickia
2220073,Bacteria,Proteobacteria,Oligoflexia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,Bdellovibrio sp. NC01
2811505,Bacteria,Nitrospirae,Thermodesulfovibrionia,Thermodesulfovibrionales,Dissulfurispiraceae,Gen_in_Dissulfurispiraceae,Spe_in_Dissulfurispiraceae
2023203,Viruses,Phy_unclassified viruses,Cla_of_unclassified DNA viruses,Ord_unclassified DNA viruses,Pithoviridae,Gen_in_Pithoviridae,Spe_in_Pithoviridae
254004,Bacteria,Proteobacteria,Betaproteobacteria,Ord_of_environmental samples,Fam_of_environmental samples,Gen_environmental samples,uncultured ammonia-oxidizing beta proteobacterium
188941,Eukaryota,Cercozoa,Cla_of_Cercomonadida,Cercomonadida,Fam_in_Cercomonadida,Gen_in_Cercomonadida,Spe_in_Cercomonadida
908989,Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Spe_in_unclassified Nitzschia
2615019,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Olleya,Spe_in_unclassified Olleya
157822,Eukaryota,Ascomycota,Lecanoromycetes,Lecanorales,Fam_in_Lecanorineae,Gen_in_Lecanorineae,Spe_in_Lecanorineae
255247,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Fictibacillus,Fictibacillus arsenicus
1239464,Bacteria,Phy_of_environmental samples,Cla_of_environmental samples,Ord_of_environmental samples,Fam_of_environmental samples,Gen_environmental samples,uncultured bacterium contig00079
2811423,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Ensifer,Ensifer sp. PDNC004
1860122,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Halothiobacillaceae,Halothiobacillus,Halothiobacillus sp. LS2
57201,Eukaryota,Basidiomycota,Agaricomycetes,Cantharellales,Cantharellaceae,Gen_in_Cantharellaceae,Spe_in_Cantharellaceae
2743772,Bacteria,Firmicutes,Bacilli,Bacillales,Alicyclobacillaceae,Effusibacillus,Effusibacillus dendaii
189772,Bacteria,Chloroflexi,Chloroflexia,Herpetosiphonales,Fam_in_Herpetosiphonales,Gen_in_Herpetosiphonales,Spe_in_Herpetosiphonales
188541,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Coscinodiscales,Coscinodiscaceae,Stellarima,Stellarima microtrias
2713032,Eukaryota,Phy_of_Eustigmatophyceae,Eustigmatophyceae,Eustigmatales,Neomonodaceae,Gen_in_Neomonodaceae,Spe_in_Neomonodaceae
483514,Eukaryota,Ascomycota,Schizosaccharomycetes,Schizosaccharomycetales,Schizosaccharomycetaceae,Schizosaccharomyces,Schizosaccharomyces octosporus
2055582,Eukaryota,Arthropoda,Insecta,Coleoptera,Cleridae,Allochotes,Spe_in_Allochotes
2483110,Bacteria,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium sp. JN-1
2812006,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Bruguierivoracaceae,Gen_in_Bruguierivoracaceae,Spe_in_Bruguierivoracaceae
352450,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Simplicispira,Spe_in_Simplicispira
451867,Eukaryota,Ascomycota,Dothideomycetes,Ord_in_Dothideomycetidae,Fam_in_Dothideomycetidae,Gen_in_Dothideomycetidae,Spe_in_Dothideomycetidae
648757,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Hyphomicrobiaceae,Rhodomicrobium,Rhodomicrobium vannielii
2058137,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Polaribacter,Polaribacter sp. ALD11
89583,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Gluconacetobacter,Spe_in_Gluconacetobacter
91989,Eukaryota,Phy_of_Bolidophyceae,Bolidophyceae,Ord_in_Bolidophyceae,Fam_in_Bolidophyceae,Gen_in_Bolidophyceae,Spe_in_Bolidophyceae
1665120,Bacteria,Candidatus Microgenomates,Cla_of_environmental samples,Ord_of_environmental samples,Fam_of_environmental samples,Gen_environmental samples,uncultured Microgenomates bacterium Rifle_16ft_4_minimus_5815
943816,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces qinglanensis
581513,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Notocelia,Spe_in_Notocelia
1763536,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Thalassotalea,Thalassotalea crassostreae
123366,Eukaryota,Chordata,Actinopteri,Ord_in_Eurypterygia,Fam_in_Eurypterygia,Gen_in_Eurypterygia,Spe_in_Eurypterygia
908620,Bacteria,Actinobacteria,Nitriliruptoria,Ord_in_Nitriliruptoria,Fam_in_Nitriliruptoria,Gen_in_Nitriliruptoria,Spe_in_Nitriliruptoria
2320140,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Arcobacteraceae,Arcobacter,Arcobacter peruensis
90247,Eukaryota,Chordata,Mammalia,Artiodactyla,Delphinidae,Lagenorhynchus,Lagenorhynchus obliquidens
2779527,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Viridibacillus,Viridibacillus sp. JNUCC-6
2744523,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Mesorhizobium,Mesorhizobium sp. L-8-10
646529,Bacteria,Firmicutes,Clostridia,Eubacteriales,Desulfitobacteriaceae,Desulfosporosinus,Desulfosporosinus acidiphilus
1435009,Eukaryota,Phy_of_Eustigmatophyceae,Eustigmatophyceae,Eustigmatales,Neomonodaceae,Pseudellipsoidion,Spe_in_Pseudellipsoidion
1762012,Viruses,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Tequatrovirus,Spe_in_environmental samples
384638,Bacteria,Firmicutes,Clostridia,Eubacteriales,Fam_of_[Bacteroides] pectinophilus,Gen_of_[Bacteroides] pectinophilus,[Bacteroides] pectinophilus
1861863,Bacteria,Proteobacteria,Gammaproteobacteria,Nevskiales,Sinobacteraceae,Sinimarinibacterium,Spe_in_Sinimarinibacterium
2022749,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Thiovulaceae,Sulfurimonas,Sulfurimonas sp.
418700,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Litoricolaceae,Litoricola,Spe_in_Litoricola
2785913,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,Alteromonas sp. B31-7
2785908,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Thalassospiraceae,Thalassospira,Thalassospira sp. A40-3
1335631,Bacteria,Proteobacteria,Gammaproteobacteria,Orbales,Orbaceae,Frischella,Spe_in_Frischella
189963,Eukaryota,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Trichosporon,Trichosporon asahii
2615049,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Muricauda,Spe_in_unclassified Muricauda
745410,Bacteria,Proteobacteria,Gammaproteobacteria,Ord_Gammaproteobacteria incertae sedis,Fam_of_Gallaecimonas,Gallaecimonas,Spe_in_Gallaecimonas
1335061,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Pseudorhizobium,Pseudorhizobium flavum
1434214,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Mannheimia,Mannheimia varigena
1697053,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Thiopseudomonas,Thiopseudomonas alkaliphila
1434072,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Halopseudomonas,Halopseudomonas salegens
1107000,Eukaryota,Arthropoda,Insecta,Lepidoptera,Pyralidae,Gen_unclassified Phycitinae,Spe_in_unclassified Phycitinae
91347,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Fam_in_Enterobacterales,Gen_in_Enterobacterales,Spe_in_Enterobacterales
59734,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Empedobacter,Spe_in_Empedobacter
2547964,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Parashewanella,Spe_in_Parashewanella
1565605,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Rugosibacter,Rugosibacter aromaticivorans
124426,Eukaryota,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Ustilaginoidea,Spe_in_Ustilaginoidea
1761922,Eukaryota,Ascomycota,Sordariomycetes,Hypocreales,Fam_Hypocreales incertae sedis,Emericellopsis,Emericellopsis sp. 1a5
943347,Bacteria,Chloroflexi,Dehalococcoidia,Ord_of_Dehalogenimonas,Fam_of_Dehalogenimonas,Dehalogenimonas,Dehalogenimonas sp. WBC-2
157932,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Paucimonas,Spe_in_Paucimonas
419479,Bacteria,Actinobacteria,Actinomycetia,Jiangellales,Jiangellaceae,Jiangella,Jiangella alkaliphila
2759912,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Fam_of_unclassified Methanosarcinales,Gen_unclassified Methanosarcinales,Methanosarcinales archaeon ANME-1 ERB6
1695218,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. 32O-W
57495,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Dermacoccaceae,Dermacoccus,Spe_in_Dermacoccus
1565532,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Rouxiella,Spe_in_Rouxiella
58842,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Sagittula,Spe_in_Sagittula
2025658,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. NS1(2017)
1827195,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Caballeronia,Spe_in_Caballeronia
2647581,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Blattabacteriaceae,Blattabacterium,Spe_in_unclassified Blattabacterium
1795631,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,Variovorax sp. PAMC 28711
551115,Bacteria,Cyanobacteria,Cla_of_Nostocales,Nostocales,Nostocaceae,Trichormus,Trichormus azollae
320089,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Phlogophora,Spe_in_Phlogophora
56765,Bacteria,Phy_of_environmental samples,Cla_of_environmental samples,Ord_of_environmental samples,Fam_of_environmental samples,Gen_environmental samples,uncultured marine bacterium
223573,Eukaryota,Ciliophora,Oligohymenophorea,Philasterida,Philasteridae,Parauronema,Parauronema longum
1336796,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gillisia,Gillisia sp. Hel1_33_143
1434883,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,Pseudoalteromonas sp. 4mar
1073365,Bacteria,Firmicutes,Clostridia,Eubacteriales,Peptostreptococcaceae,Peptostreptococcus,Peptostreptococcus anaerobius
2711231,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Roseimicrobium,Roseimicrobium sp. ORNL1
89954,Eukaryota,Phy_of_Dinophyceae,Dinophyceae,Suessiales,Fam_in_Suessiales,Gen_in_Suessiales,Spe_in_Suessiales
1500254,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Aneurinibacillus,Aneurinibacillus soli
2057808,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Lacinutrix,Lacinutrix sp. Bg11-31
1173288,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. R4-39-08
155768,Eukaryota,Mollusca,Bivalvia,Ord_of_Pandoroidea,Fam_in_Pandoroidea,Gen_in_Pandoroidea,Spe_in_Pandoroidea
319458,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Spirosomaceae,Leadbetterella,Spe_in_Leadbetterella
582744,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Methylophilaceae,Methylovorus,Methylovorus glucosotrophus
2743694,Eukaryota,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Gen_in_Cyprininae,Spe_in_Cyprininae
581389,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Gen_in_Olethreutini,Spe_in_Olethreutini
89404,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Glaciecola,Spe_in_Glaciecola
515363,Eukaryota,Phy_of_environmental samples,Cla_of_environmental samples,Ord_of_environmental samples,Fam_of_environmental samples,Gen_environmental samples,uncultured marine picoeukaryote
91604,Bacteria,Proteobacteria,Alphaproteobacteria,Holosporales,Candidatus Paracaedibacteraceae,Candidatus Paracaedibacter,Candidatus Paracaedibacter acanthamoebae
1665072,Bacteria,Chloroflexi,Cla_of_environmental samples,Ord_of_environmental samples,Fam_of_environmental samples,Gen_environmental samples,uncultured Chloroflexi bacterium Rifle_16ft_4_minimus_36211
2057025,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Spirosoma,Spirosoma pollinicola
255938,Eukaryota,Streptophyta,Jungermanniopsida,Jungermanniales,Cephaloziaceae,Odontoschisma,Spe_in_Odontoschisma
909656,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Spe_in_Phocaeicola
419476,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides marinisabuli
91732,Eukaryota,Chordata,Actinopteri,Osteoglossiformes,Mormyridae,Paramormyrops,Spe_in_Paramormyrops
2483033,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Parasedimentitalea,Parasedimentitalea marina
2024973,Bacteria,Proteobacteria,Oligoflexia,Silvanigrellales,Fam_in_Silvanigrellales,Gen_in_Silvanigrellales,Spe_in_Silvanigrellales
2579971,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paroceanicella,Paroceanicella profunda
253244,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Cryomorphaceae,Gen_unclassified Cryomorphaceae,Spe_in_unclassified Cryomorphaceae
1041365,Eukaryota,Phy_of_Polycystinea,Polycystinea,Collodaria,Sphaerozoidae,Collozoum,Collozoum amoeboides
1434115,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanosarcina,Methanosarcina mazei
319626,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus homomorphus
1434099,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanosarcina,Methanosarcina sp. Kolksee
222545,Eukaryota,Ascomycota,Sordariomycetes,Ord_in_Xylariomycetidae,Fam_in_Xylariomycetidae,Gen_in_Xylariomycetidae,Spe_in_Xylariomycetidae
744985,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,Gen_unclassified Pelagibacteraceae,alpha proteobacterium HIMB59
1959104,Archaea,Thaumarchaeota,Cla_of_Nitrosopumilales,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,Nitrosopumilus oxyclinae
387341,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Halovivax,Halovivax ruber
2777185,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Pontibacillus,Pontibacillus sp. ALD_SL1
2613839,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Delftia,Spe_in_unclassified Delftia
944171,Eukaryota,Phy_of_Bigyra,Bigyra,Opalinata,Blastocystidae,Blastocystis,Spe_in_Blastocystis sp. subtypes
2055583,Eukaryota,Arthropoda,Insecta,Coleoptera,Cleridae,Allochotes,Allochotes sp. INB191
351604,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Geobacteraceae,Geotalea,Geotalea uraniireducens
188787,Bacteria,Deinococcus-Thermus,Deinococci,Ord_in_Deinococci,Fam_in_Deinococci,Gen_in_Deinococci,Spe_in_Deinococci
2058181,Eukaryota,Evosea,Eumycetozoa,Acytosteliales,Fam_in_Acytosteliales,Gen_in_Acytosteliales,Spe_in_Acytosteliales
189769,Bacteria,Chrysiogenetes,Chrysiogenetes,Chrysiogenales,Fam_in_Chrysiogenales,Gen_in_Chrysiogenales,Spe_in_Chrysiogenales
2023229,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Porphyrobacter,Porphyrobacter sp. HT-58-2
420267,Eukaryota,Bacillariophyta,Mediophyceae,Hemiaulales,Fam_in_Hemiaulales,Gen_in_Hemiaulales,Spe_in_Hemiaulales
2483366,Bacteria,Planctomycetes,Phycisphaerae,Sedimentisphaerales,Fam_in_Sedimentisphaerales,Gen_in_Sedimentisphaerales,Spe_in_Sedimentisphaerales
877500,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Arcobacteraceae,Halarcobacter,Halarcobacter anaerophilus
2613769,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Rhizobium,Spe_in_unclassified Rhizobium
515460,Eukaryota,Bacillariophyta,Mediophyceae,Anaulales,Anaulaceae,Eunotogramma,Spe_in_Eunotogramma
2777060,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Silene,Spe_in_Silene sect. Elisanthe
483547,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Geobacteraceae,Geoalkalibacter,Geoalkalibacter subterraneus
