taxID,superkingdom,phylum,class,order,family,genus,species
60478,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella amazonensis
158440,Eukaryota,Arthropoda,Collembola,Entomobryomorpha,Isotomidae,Folsomia,Spe_in_Folsomia
2646778,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Sulfurovaceae,Sulfurovum,Spe_in_unclassified Sulfurovum
2649542,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Tatumella,Spe_in_unclassified Tatumella
288793,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Salinimonas,Spe_in_Salinimonas
2647522,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Spe_in_unclassified Serratia
28107,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,Pseudoalteromonas espejiana
909768,Bacteria,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Spe_in_Acinetobacter calcoaceticus/baumannii complex
1434019,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Mameliella,Spe_in_Mameliella
2026786,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Fam_of_unclassified Rhodospirillales,Gen_unclassified Rhodospirillales,Rhodospirillales bacterium
28129,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella denticola
56696,Eukaryota,Chordata,Ascidiacea,Phlebobranchia,Ascidiidae,Phallusia,Spe_in_Phallusia
1302308,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus sp. P1Y
224471,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Fam_in_Burkholderiales genera incertae sedis,Gen_in_Burkholderiales genera incertae sedis,Spe_in_Burkholderiales genera incertae sedis
1500393,Bacteria,Phy_of_environmental samples,Cla_of_environmental samples,Ord_of_environmental samples,Fam_of_environmental samples,Gen_environmental samples,uncultured bacterium 182_06_L14
1732196,Eukaryota,Arthropoda,Malacostraca,Amphipoda,Fam_in_Senticaudata,Gen_in_Senticaudata,Spe_in_Senticaudata
515459,Eukaryota,Bacillariophyta,Mediophyceae,Anaulales,Anaulaceae,Gen_in_Anaulaceae,Spe_in_Anaulaceae
1761789,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Halomonas sp. hl-4
517775,Eukaryota,Bacillariophyta,Mediophyceae,Triceratiales,Plagiogrammaceae,Psammoneis,Psammoneis japonica
28232,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Geobacteraceae,Geobacter,Geobacter metallireducens
2321114,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Arcobacteraceae,Malaciobacter,Spe_in_Malaciobacter
1566358,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. IHBB 10380
255507,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Arcobacteraceae,Aliarcobacter,Aliarcobacter cibarius
2812025,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Syntrophotaleaceae,Syntrophotalea,Spe_in_Syntrophotalea
2646786,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Caballeronia,Spe_in_unclassified Caballeronia
417921,Eukaryota,Chordata,Actinopteri,Perciformes,Percidae,Etheostoma,Etheostoma cragini
1335483,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shimwellia,Spe_in_Shimwellia
712411,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Olsenella,Olsenella sp. oral taxon 807
909929,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Fam_in_Selenomonadales,Gen_in_Selenomonadales,Spe_in_Selenomonadales
2615210,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Methylobacteriaceae,Methylobacterium,Spe_in_unclassified Methylobacterium
28229,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Colwellia,Colwellia psychrerythraea
2714942,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp. HDW15A
1761453,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Euzebyella,Euzebyella marina
1434032,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Microbacteriaceae,Pontimonas,Spe_in_Pontimonas
191769,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Marinilactibacillus,Spe_in_Marinilactibacillus
320016,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Xestia,Spe_in_Xestia
2615025,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gillisia,Spe_in_unclassified Gillisia
2682228,Bacteria,Chloroflexi,Tepidiformia,Tepidiformales,Tepidiformaceae,Tepidiforma,Spe_in_Tepidiforma
2024979,Bacteria,Proteobacteria,Oligoflexia,Bacteriovoracales,Fam_in_Bacteriovoracales,Gen_in_Bacteriovoracales,Spe_in_Bacteriovoracales
188908,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Oleispira,Oleispira antarctica
286098,Eukaryota,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Seminavis,Spe_in_Seminavis
450378,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Croceicoccus,Croceicoccus marinus
188143,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Enterovibrio,Spe_in_Enterovibrio
191291,Bacteria,Proteobacteria,Epsilonproteobacteria,Nautiliales,Nautiliaceae,Nautilia,Spe_in_Nautilia
91061,Bacteria,Firmicutes,Bacilli,Ord_in_Bacilli,Fam_in_Bacilli,Gen_in_Bacilli,Spe_in_Bacilli
1206794,Eukaryota,Phy_in_Ecdysozoa,Cla_in_Ecdysozoa,Ord_in_Ecdysozoa,Fam_in_Ecdysozoa,Gen_in_Ecdysozoa,Spe_in_Ecdysozoa
2516557,Bacteria,Bacteroidota,Cytophagia,Cytophagales,Cytophagaceae,Aquirufa,Aquirufa nivalisilvae
1437010,Eukaryota,Chordata,Mammalia,Ord_in_Boreoeutheria,Fam_in_Boreoeutheria,Gen_in_Boreoeutheria,Spe_in_Boreoeutheria
28152,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Yersinia,Yersinia kristensenii
1437201,Eukaryota,Streptophyta,Magnoliopsida,Ord_in_Pentapetalae,Fam_in_Pentapetalae,Gen_in_Pentapetalae,Spe_in_Pentapetalae
2026749,Bacteria,Ignavibacteriae,Cla_of_unclassified Ignavibacteriae,Ord_of_unclassified Ignavibacteriae,Fam_of_unclassified Ignavibacteriae,Gen_unclassified Ignavibacteriae,Ignavibacteriae bacterium
28261,Bacteria,Nitrospirae,Thermodesulfovibrionia,Thermodesulfovibrionales,Thermodesulfovibrionaceae,Thermodesulfovibrio,Spe_in_Thermodesulfovibrio
880158,Viruses,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Prasinovirus,Spe_in_unclassified Prasinovirus
319627,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus sclerotioniger
1138190,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Rhizobium,Rhizobium binae
649775,Bacteria,Synergistetes,Synergistia,Ord_in_Synergistia,Fam_in_Synergistia,Gen_in_Synergistia,Spe_in_Synergistia
90675,Eukaryota,Streptophyta,Magnoliopsida,Brassicales,Brassicaceae,Camelina,Camelina sativa
2613784,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Spe_in_unclassified Burkholderia
2780074,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,Novosphingobium sp. ES2-1
2582913,Bacteria,Proteobacteria,Alphaproteobacteria,Emcibacterales,Emcibacteraceae,Luteithermobacter,Luteithermobacter gelatinilyticus
191411,Bacteria,Chlorobi,Chlorobia,Chlorobiales,Fam_in_Chlorobiales,Gen_in_Chlorobiales,Spe_in_Chlorobiales
451870,Eukaryota,Ascomycota,Eurotiomycetes,Ord_in_Chaetothyriomycetidae,Fam_in_Chaetothyriomycetidae,Gen_in_Chaetothyriomycetidae,Spe_in_Chaetothyriomycetidae
320702,Eukaryota,Chordata,Aves,Charadriiformes,Scolopacidae,Actitis,Actitis hypoleucos
158383,Eukaryota,Streptophyta,Magnoliopsida,Lamiales,Oleaceae,Olea,Olea europaea
57287,Eukaryota,Nematoda,Enoplea,Enoplida,Fam_in_Enoplida,Gen_in_Enoplida,Spe_in_Enoplida
188708,Bacteria,Thermotogae,Thermotogae,Ord_in_Thermotogae,Fam_in_Thermotogae,Gen_in_Thermotogae,Spe_in_Thermotogae
28104,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Mesorhizobium,Mesorhizobium huakuii
290317,Bacteria,Chlorobi,Chlorobia,Chlorobiales,Chlorobiaceae,Chlorobium,Chlorobium phaeobacteroides
254364,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Abrostola,Spe_in_Abrostola
2648511,Eukaryota,Bacillariophyta,Mediophyceae,Hemiaulales,Hemiaulaceae,Hemiaulus,Spe_in_unclassified Hemiaulus
748247,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Zoogloeaceae,Azoarcus,Azoarcus sp. KH32C
2614945,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Altererythrobacter,Spe_in_unclassified Altererythrobacter
257399,Bacteria,Phy_of_environmental samples,Cla_of_environmental samples,Ord_of_environmental samples,Fam_of_environmental samples,Gen_environmental samples,uncultured marine bacterium 578
418931,Eukaryota,Haptophyta,Cla_Prymnesiophyceae,Coccolithales,Calcidiscaceae,Gen_in_Calcidiscaceae,Spe_in_Calcidiscaceae
224462,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Fam_in_Nannocystineae,Gen_in_Nannocystineae,Spe_in_Nannocystineae
190068,Eukaryota,Basidiomycota,Exobasidiomycetes,Exobasidiales,Brachybasidiaceae,Gen_in_Brachybasidiaceae,Spe_in_Brachybasidiaceae
1338368,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus lentus
2023203,Viruses,Phy_unclassified viruses,Cla_of_unclassified DNA viruses,Ord_unclassified DNA viruses,Pithoviridae,Gen_in_Pithoviridae,Spe_in_Pithoviridae
254004,Bacteria,Proteobacteria,Betaproteobacteria,Ord_of_environmental samples,Fam_of_environmental samples,Gen_environmental samples,uncultured ammonia-oxidizing beta proteobacterium
188941,Eukaryota,Cercozoa,Cla_of_Cercomonadida,Cercomonadida,Fam_in_Cercomonadida,Gen_in_Cercomonadida,Spe_in_Cercomonadida
908989,Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Spe_in_unclassified Nitzschia
1108849,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium rubens
255247,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Fictibacillus,Fictibacillus arsenicus
1239464,Bacteria,Phy_of_environmental samples,Cla_of_environmental samples,Ord_of_environmental samples,Fam_of_environmental samples,Gen_environmental samples,uncultured bacterium contig00079
518753,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Luteolibacter,Spe_in_Luteolibacter
60480,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella sp. MR-4
2811423,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Ensifer,Ensifer sp. PDNC004
388396,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Aliivibrio,Aliivibrio fischeri
1860122,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Halothiobacillaceae,Halothiobacillus,Halothiobacillus sp. LS2
57201,Eukaryota,Basidiomycota,Agaricomycetes,Cantharellales,Cantharellaceae,Gen_in_Cantharellaceae,Spe_in_Cantharellaceae
2682227,Bacteria,Chloroflexi,Tepidiformia,Tepidiformales,Tepidiformaceae,Gen_in_Tepidiformaceae,Spe_in_Tepidiformaceae
60883,Eukaryota,Porifera,Hexactinellida,Ord_in_Hexasterophora,Fam_in_Hexasterophora,Gen_in_Hexasterophora,Spe_in_Hexasterophora
28253,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Marinomonas,Spe_in_Marinomonas
189772,Bacteria,Chloroflexi,Chloroflexia,Herpetosiphonales,Fam_in_Herpetosiphonales,Gen_in_Herpetosiphonales,Spe_in_Herpetosiphonales
28172,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio metschnikovii
1434006,Bacteria,Synergistetes,Synergistia,Synergistales,Synergistaceae,Fretibacterium,Spe_in_Fretibacterium
2026740,Bacteria,Bacteroidota,Cytophagia,Cytophagales,Flammeovirgaceae,Gen_unclassified Flammeovirgaceae,Flammeovirgaceae bacterium
188541,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Coscinodiscales,Coscinodiscaceae,Stellarima,Stellarima microtrias
2055582,Eukaryota,Arthropoda,Insecta,Coleoptera,Cleridae,Allochotes,Spe_in_Allochotes
483514,Eukaryota,Ascomycota,Schizosaccharomycetes,Schizosaccharomycetales,Schizosaccharomycetaceae,Schizosaccharomyces,Schizosaccharomyces octosporus
2648776,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Sphaerotilaceae,Mitsuaria,Spe_in_unclassified Mitsuaria
2483110,Bacteria,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium sp. JN-1
2812006,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Bruguierivoracaceae,Gen_in_Bruguierivoracaceae,Spe_in_Bruguierivoracaceae
648757,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Hyphomicrobiaceae,Rhodomicrobium,Rhodomicrobium vannielii
451867,Eukaryota,Ascomycota,Dothideomycetes,Ord_in_Dothideomycetidae,Fam_in_Dothideomycetidae,Gen_in_Dothideomycetidae,Spe_in_Dothideomycetidae
158822,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Cedecea,Cedecea neteri
2058137,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Polaribacter,Polaribacter sp. ALD11
453224,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfoconvexum,Desulfoconvexum algidum
89583,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Gluconacetobacter,Spe_in_Gluconacetobacter
91989,Eukaryota,Phy_of_Bolidophyceae,Bolidophyceae,Ord_in_Bolidophyceae,Fam_in_Bolidophyceae,Gen_in_Bolidophyceae,Spe_in_Bolidophyceae
27967,Eukaryota,Phy_PX clade,Phaeophyceae,Ectocarpales,Scytosiphonaceae,Scytosiphon,Scytosiphon lomentaria
355688,Eukaryota,Basidiomycota,Agaricomycetes,Ord_in_Agaricomycetes incertae sedis,Fam_in_Agaricomycetes incertae sedis,Gen_in_Agaricomycetes incertae sedis,Spe_in_Agaricomycetes incertae sedis
748192,Viruses,Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Gen_environmental samples,uncultured densovirus
27772,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Coregonus,Spe_in_Coregonus
581513,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Notocelia,Spe_in_Notocelia
1763536,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Thalassotalea,Thalassotalea crassostreae
123366,Eukaryota,Chordata,Actinopteri,Ord_in_Eurypterygia,Fam_in_Eurypterygia,Gen_in_Eurypterygia,Spe_in_Eurypterygia
908620,Bacteria,Actinobacteria,Nitriliruptoria,Ord_in_Nitriliruptoria,Fam_in_Nitriliruptoria,Gen_in_Nitriliruptoria,Spe_in_Nitriliruptoria
2320140,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Arcobacteraceae,Arcobacter,Arcobacter peruensis
93378,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Hafniaceae,Edwardsiella,Edwardsiella hoshinae
2779527,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Viridibacillus,Viridibacillus sp. JNUCC-6
158876,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Yokenella,Spe_in_Yokenella
646529,Bacteria,Firmicutes,Clostridia,Eubacteriales,Desulfitobacteriaceae,Desulfosporosinus,Desulfosporosinus acidiphilus
28111,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides eggerthii
418700,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Litoricolaceae,Litoricola,Spe_in_Litoricola
486398,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus sp. S3
2714855,Bacteria,Proteobacteria,Epsilonproteobacteria,Nautiliales,Nitratiruptoraceae,Nitrosophilus,Nitrosophilus alvini
28198,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Arcobacteraceae,Aliarcobacter,Aliarcobacter cryaerophilus
1335631,Bacteria,Proteobacteria,Gammaproteobacteria,Orbales,Orbaceae,Frischella,Spe_in_Frischella
60885,Eukaryota,Porifera,Hexactinellida,Lyssacinosida,Rossellidae,Gen_in_Rossellidae,Spe_in_Rossellidae
2645362,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Microbacteriaceae,Glaciihabitans,Spe_in_unclassified Glaciihabitans
2615049,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Muricauda,Spe_in_unclassified Muricauda
2714594,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,Pirellulaceae,Bremerella,Spe_in_Bremerella
27871,Eukaryota,Platyhelminthes,Trematoda,Plagiorchiida,Fam_in_Plagiorchiida,Gen_in_Plagiorchiida,Spe_in_Plagiorchiida
880073,Bacteria,Calditrichaeota,Calditrichia,Calditrichales,Calditrichaceae,Caldithrix,Caldithrix abyssi
745410,Bacteria,Proteobacteria,Gammaproteobacteria,Ord_Gammaproteobacteria incertae sedis,Fam_of_Gallaecimonas,Gallaecimonas,Spe_in_Gallaecimonas
386874,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sediminicola
1335061,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Pseudorhizobium,Pseudorhizobium flavum
2648876,Bacteria,Verrucomicrobia,Spartobacteria,Ord_of_Candidatus Xiphinematobacter,Fam_of_Candidatus Xiphinematobacter,Candidatus Xiphinematobacter,Spe_in_unclassified Candidatus Xiphinematobacter
2648775,Bacteria,Cyanobacteria,Cla_of_Oscillatoriophycideae,Oscillatoriales,Coleofasciculaceae,Geitlerinema,Spe_in_unclassified Geitlerinema
60137,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Sulfitobacter,Sulfitobacter pontiacus
1697053,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Thiopseudomonas,Thiopseudomonas alkaliphila
221443,Eukaryota,Haptophyta,Cla_Prymnesiophyceae,Coccolithales,Calcidiscaceae,Umbilicosphaera,Umbilicosphaera sibogae
191675,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Gen_in_Enterobacteriaceae incertae sedis,Spe_in_Enterobacteriaceae incertae sedis
91347,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Fam_in_Enterobacterales,Gen_in_Enterobacterales,Spe_in_Enterobacterales
1434072,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Halopseudomonas,Halopseudomonas salegens
1665163,Bacteria,Phy_of_environmental samples,Cla_of_environmental samples,Ord_of_environmental samples,Fam_of_environmental samples,Gen_environmental samples,uncultured bacterium Rifle_16ft_4_minimus_752
59734,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Weeksellaceae,Empedobacter,Spe_in_Empedobacter
27482,Eukaryota,Arthropoda,Insecta,Hemiptera,Aphididae,Gen_in_Aphididae,Spe_in_Aphididae
124426,Eukaryota,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Ustilaginoidea,Spe_in_Ustilaginoidea
1565605,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Rugosibacter,Rugosibacter aromaticivorans
2547964,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Parashewanella,Spe_in_Parashewanella
2813035,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Parvibaculaceae,Gen_in_Parvibaculaceae,Spe_in_Parvibaculaceae
943347,Bacteria,Chloroflexi,Dehalococcoidia,Ord_of_Dehalogenimonas,Fam_of_Dehalogenimonas,Dehalogenimonas,Dehalogenimonas sp. WBC-2
157932,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Paucimonas,Spe_in_Paucimonas
681950,Eukaryota,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Gen_in_Glomerellaceae,Spe_in_Glomerellaceae
28263,Bacteria,Actinobacteria,Actinomycetia,Actinomycetales,Actinomycetaceae,Arcanobacterium,Spe_in_Arcanobacterium
2584122,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Aureibaculum,Aureibaculum algae
57495,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Dermacoccaceae,Dermacoccus,Spe_in_Dermacoccus
2321115,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Arcobacteraceae,Halarcobacter,Spe_in_Halarcobacter
58842,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Sagittula,Spe_in_Sagittula
1565532,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Rouxiella,Spe_in_Rouxiella
2583823,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Salidesulfovibrio,Salidesulfovibrio onnuriiensis
2682137,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Defluviicoccus,Defluviicoccus sp.
2647581,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Blattabacteriaceae,Blattabacterium,Spe_in_unclassified Blattabacterium
1827195,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Caballeronia,Spe_in_Caballeronia
1632780,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Phreatobacteraceae,Phreatobacter,Spe_in_Phreatobacter
320089,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Phlogophora,Spe_in_Phlogophora
59894,Eukaryota,Chordata,Aves,Passeriformes,Muscicapidae,Ficedula,Ficedula albicollis
56765,Bacteria,Phy_of_environmental samples,Cla_of_environmental samples,Ord_of_environmental samples,Fam_of_environmental samples,Gen_environmental samples,uncultured marine bacterium
1336796,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gillisia,Gillisia sp. Hel1_33_143
715451,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,Alteromonas naphthalenivorans
1500392,Bacteria,Phy_of_environmental samples,Cla_of_environmental samples,Ord_of_environmental samples,Fam_of_environmental samples,Gen_environmental samples,uncultured bacterium 182_02_C03
1434883,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,Pseudoalteromonas sp. 4mar
2320868,Bacteria,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium manihotivorum
1500254,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Aneurinibacillus,Aneurinibacillus soli
89954,Eukaryota,Phy_of_Dinophyceae,Dinophyceae,Suessiales,Fam_in_Suessiales,Gen_in_Suessiales,Spe_in_Suessiales
2057808,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Lacinutrix,Lacinutrix sp. Bg11-31
582744,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Methylophilaceae,Methylovorus,Methylovorus glucosotrophus
319458,Bacteria,Bacteroidota,Cytophagia,Cytophagales,Spirosomaceae,Leadbetterella,Spe_in_Leadbetterella
581389,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Gen_in_Olethreutini,Spe_in_Olethreutini
2743694,Eukaryota,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Gen_in_Cyprininae,Spe_in_Cyprininae
89404,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Glaciecola,Spe_in_Glaciecola
2812647,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomonas,Methylomonas sp. EFPC1
2057025,Bacteria,Bacteroidota,Cytophagia,Cytophagales,Cytophagaceae,Spirosoma,Spirosoma pollinicola
909656,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Spe_in_Phocaeicola
2483033,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Parasedimentitalea,Parasedimentitalea marina
2681547,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Microbulbiferaceae,Microbulbifer,Microbulbifer sp. SH-1
158836,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter hormaechei
2024973,Bacteria,Proteobacteria,Oligoflexia,Silvanigrellales,Fam_in_Silvanigrellales,Gen_in_Silvanigrellales,Spe_in_Silvanigrellales
157779,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Kushneria,Kushneria marisflavi
1927833,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Candidatus Fukatsuia,Spe_in_Candidatus Fukatsuia
2026787,Bacteria,Bacteroidota,Cla_of_Bacteroidetes Order II. Incertae sedis,Bacteroidetes Order II. Incertae sedis,Rhodothermaceae,Gen_unclassified Rhodothermaceae,Rhodothermaceae bacterium
880159,Viruses,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Prasinovirus,Bathycoccus sp. RCC1105 virus BpV
1041365,Eukaryota,Phy_of_Polycystinea,Polycystinea,Collodaria,Sphaerozoidae,Collozoum,Collozoum amoeboides
253244,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Cryomorphaceae,Gen_unclassified Cryomorphaceae,Spe_in_unclassified Cryomorphaceae
1434115,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanosarcina,Methanosarcina mazei
